Thời gian,,Tốc độ tập chân,Tốc độ tập tay,Moment,Độ chính xác,Trợ lực
12/6/2021 9:02:46 PM,,29,00,2.77,53.9%,0
12/6/2021 9:02:46 PM,,29,00,2.77,54.4%,0
12/6/2021 9:02:46 PM,,29,00,2.77,51.8%,0
12/6/2021 9:02:46 PM,,29,00,2.77,53.4%,0
12/6/2021 9:02:46 PM,,29,00,2.66,52.7%,0
12/6/2021 9:02:46 PM,,29,00,2.66,52.8%,0
12/6/2021 9:02:46 PM,,29,00,2.66,54.6%,0
12/6/2021 9:02:46 PM,,29,00,2.66,53.3%,0
12/6/2021 9:02:46 PM,,29,00,2.66,52.1%,0
12/6/2021 9:02:46 PM,,29,00,2.66,54.4%,0
12/6/2021 9:02:46 PM,,26,00,3.78,53.2%,0
12/6/2021 9:02:46 PM,,26,00,3.78,52.4%,0
12/6/2021 9:02:46 PM,,26,00,3.78,54.6%,0
12/6/2021 9:02:46 PM,,26,00,3.78,51%,0
12/6/2021 9:02:46 PM,,26,00,3.78,50.9%,0
12/6/2021 9:02:46 PM,,26,00,3.78,52.7%,0
12/6/2021 9:02:46 PM,,24,00,2.35,55%,50.8
12/6/2021 9:02:46 PM,,24,00,2.35,50.6%,51.8
12/6/2021 9:02:46 PM,,24,00,2.35,53.4%,51
12/6/2021 9:02:46 PM,,24,00,2.35,51.1%,51.8
12/6/2021 9:02:46 PM,,24,00,2.35,52.7%,54.1
12/6/2021 9:02:46 PM,,24,00,2.35,51.6%,50.4
12/6/2021 9:02:46 PM,,25,00,2.19,55%,0
12/6/2021 9:02:46 PM,,25,00,2.19,52%,0
12/6/2021 9:02:46 PM,,25,00,2.19,51.1%,0
12/6/2021 9:02:46 PM,,25,00,2.19,51.8%,0
12/6/2021 9:02:46 PM,,25,00,2.19,50.1%,0
12/6/2021 9:02:46 PM,,20,00,3.65,54.3%,52.4
12/6/2021 9:02:46 PM,,20,00,3.65,51.8%,54.7
12/6/2021 9:02:46 PM,,20,00,3.65,52.6%,50.7
12/6/2021 9:02:46 PM,,20,00,3.65,52.4%,52.2
12/6/2021 9:02:46 PM,,20,00,3.65,52.4%,51.8
12/6/2021 9:02:46 PM,,20,00,3.65,50.5%,54.4
12/6/2021 9:02:46 PM,,26,00,3.89,54.9%,0
12/6/2021 9:02:46 PM,,26,00,3.89,52.4%,0
12/6/2021 9:02:46 PM,,26,00,3.89,51.8%,0
12/6/2021 9:02:46 PM,,26,00,3.89,54.6%,0
12/6/2021 9:02:46 PM,,26,00,3.89,51.5%,0
12/6/2021 9:02:46 PM,,26,00,3.89,54.7%,0
12/6/2021 9:02:46 PM,,20,00,3.37,51.2%,54.6
12/6/2021 9:02:46 PM,,20,00,3.37,51.7%,53.3
12/6/2021 9:02:46 PM,,20,00,3.37,54.7%,50.7
12/6/2021 9:02:46 PM,,20,00,3.37,53.8%,53.9
12/6/2021 9:02:46 PM,,20,00,3.37,52.4%,53
12/6/2021 9:02:46 PM,,29,00,3.53,51.6%,0
12/6/2021 9:02:46 PM,,29,00,3.53,54.6%,0
12/6/2021 9:02:46 PM,,29,00,3.53,53.9%,0
12/6/2021 9:02:46 PM,,29,00,3.53,53.6%,0
12/6/2021 9:02:46 PM,,29,00,3.53,52.2%,0
12/6/2021 9:02:46 PM,,29,00,3.53,52.6%,0
12/6/2021 9:02:46 PM,,28,00,3.02,51.9%,0
12/6/2021 9:02:46 PM,,28,00,3.02,53.5%,0
12/6/2021 9:02:46 PM,,28,00,3.02,54.4%,0
12/6/2021 9:02:46 PM,,28,00,3.02,51.9%,0
12/6/2021 9:02:46 PM,,28,00,3.02,54.1%,0
12/6/2021 9:02:46 PM,,21,00,2.41,55%,52.6
12/6/2021 9:02:46 PM,,21,00,2.41,52.9%,53.7
12/6/2021 9:02:46 PM,,21,00,2.41,53.4%,52
12/6/2021 9:02:46 PM,,21,00,2.41,54.6%,50
12/6/2021 9:02:46 PM,,21,00,2.41,53.9%,54.7
12/6/2021 9:02:46 PM,,20,00,3.16,50.1%,50.1
12/6/2021 9:02:46 PM,,20,00,3.16,50.4%,54.3
12/6/2021 9:02:46 PM,,20,00,3.16,51.6%,54.6
12/6/2021 9:02:46 PM,,20,00,3.16,50%,51.6
12/6/2021 9:02:46 PM,,20,00,3.16,52.6%,53.2
12/6/2021 9:02:46 PM,,21,00,3.42,50.6%,53.6
12/6/2021 9:02:46 PM,,21,00,3.42,54.1%,53.3
12/6/2021 9:02:46 PM,,21,00,3.42,53.4%,51.1
12/6/2021 9:02:46 PM,,21,00,3.42,50.9%,50.2
12/6/2021 9:02:46 PM,,21,00,3.42,53.1%,52.3
12/6/2021 9:02:46 PM,,26,00,3.37,51.6%,0
12/6/2021 9:02:46 PM,,26,00,3.37,53%,0
12/6/2021 9:02:46 PM,,26,00,3.37,54.8%,0
12/6/2021 9:02:46 PM,,26,00,3.37,51.7%,0
12/6/2021 9:02:46 PM,,26,00,3.37,54.6%,0
12/6/2021 9:02:46 PM,,29,00,2.01,51.2%,0
12/6/2021 9:02:46 PM,,29,00,2.01,50.6%,0
12/6/2021 9:02:46 PM,,29,00,2.01,53.2%,0
12/6/2021 9:02:46 PM,,29,00,2.01,52.4%,0
12/6/2021 9:02:46 PM,,29,00,2.01,50.6%,0
12/6/2021 9:02:46 PM,,26,00,2.40,53%,0
12/6/2021 9:02:46 PM,,26,00,2.40,54.6%,0
12/6/2021 9:02:46 PM,,26,00,2.40,54.4%,0
12/6/2021 9:02:46 PM,,26,00,2.40,52.1%,0
12/6/2021 9:02:46 PM,,26,00,2.40,54.3%,0
12/6/2021 9:02:46 PM,,21,00,2.68,50.5%,51.3
12/6/2021 9:02:46 PM,,21,00,2.68,53.8%,50
12/6/2021 9:02:46 PM,,21,00,2.68,52.4%,54.3
12/6/2021 9:02:46 PM,,21,00,2.68,50.3%,54.5
12/6/2021 9:02:46 PM,,21,00,2.68,54.9%,54.4
12/6/2021 9:02:46 PM,,23,00,2.34,54.8%,52.9
12/6/2021 9:02:46 PM,,23,00,2.34,52.8%,54.5
12/6/2021 9:02:46 PM,,23,00,2.34,51.8%,50.2
12/6/2021 9:02:46 PM,,23,00,2.34,53.4%,50.4
12/6/2021 9:02:46 PM,,23,00,2.34,51.3%,51
12/6/2021 9:02:46 PM,,25,00,2.57,52.3%,0
12/6/2021 9:02:46 PM,,25,00,2.57,51.6%,0
12/6/2021 9:02:46 PM,,25,00,2.57,53.5%,0
12/6/2021 9:02:46 PM,,25,00,2.57,54.2%,0
12/6/2021 9:02:46 PM,,25,00,2.57,51.6%,0
12/6/2021 9:02:46 PM,,26,00,3.73,50.1%,0
12/6/2021 9:02:46 PM,,26,00,3.73,54.5%,0
12/6/2021 9:02:46 PM,,26,00,3.73,51.1%,0
12/6/2021 9:02:46 PM,,26,00,3.73,52.9%,0
12/6/2021 9:02:46 PM,,26,00,3.73,55%,0
12/6/2021 9:02:46 PM,,21,00,3.22,54%,53
12/6/2021 9:02:46 PM,,21,00,3.22,52.9%,51.6
12/6/2021 9:02:46 PM,,21,00,3.22,51.4%,54.2
12/6/2021 9:02:46 PM,,21,00,3.22,50.3%,53.7
12/6/2021 9:02:46 PM,,21,00,3.22,54.2%,50.8
12/6/2021 9:02:46 PM,,20,00,3.60,54.1%,54.8
12/6/2021 9:02:46 PM,,20,00,3.60,52.7%,51.2
12/6/2021 9:02:46 PM,,20,00,3.60,52.2%,52.3
12/6/2021 9:02:46 PM,,20,00,3.60,52.2%,52.4
12/6/2021 9:02:46 PM,,20,00,3.60,50.9%,50.6
12/6/2021 9:02:46 PM,,25,00,3.82,52.8%,0
12/6/2021 9:02:46 PM,,25,00,3.82,52.8%,0
12/6/2021 9:02:46 PM,,25,00,3.82,53.9%,0
12/6/2021 9:02:46 PM,,25,00,3.82,52.8%,0
12/6/2021 9:02:46 PM,,25,00,3.82,53.9%,0
12/6/2021 9:02:46 PM,,26,00,3.65,54.1%,0
12/6/2021 9:02:46 PM,,26,00,3.65,53.9%,0
12/6/2021 9:02:46 PM,,26,00,3.65,53%,0
12/6/2021 9:02:46 PM,,26,00,3.65,52.8%,0
12/6/2021 9:02:46 PM,,26,00,3.65,52.8%,0
12/6/2021 9:02:46 PM,,21,00,2.59,51.1%,54.4
12/6/2021 9:02:46 PM,,21,00,2.59,51.9%,51.3
12/6/2021 9:02:46 PM,,21,00,2.59,52.4%,50.8
12/6/2021 9:02:46 PM,,21,00,2.59,51.7%,54.7
12/6/2021 9:02:46 PM,,21,00,2.59,52.6%,50.5
12/6/2021 9:02:46 PM,,28,00,2.11,53.8%,0
12/6/2021 9:02:46 PM,,28,00,2.11,53.4%,0
12/6/2021 9:02:46 PM,,28,00,2.11,55%,0
12/6/2021 9:02:46 PM,,28,00,2.11,54.9%,0
12/6/2021 9:02:46 PM,,28,00,2.11,50.5%,0
12/6/2021 9:02:46 PM,,21,00,3.11,51.8%,52.5
12/6/2021 9:02:46 PM,,21,00,3.11,54.3%,54.9
12/6/2021 9:02:46 PM,,21,00,3.11,53.6%,52.1
12/6/2021 9:02:46 PM,,21,00,3.11,52.3%,54.9
12/6/2021 9:02:46 PM,,21,00,3.11,53%,52.1
12/6/2021 9:02:46 PM,,24,00,3.47,50%,52.4
12/6/2021 9:02:46 PM,,24,00,3.47,52.7%,51.7
12/6/2021 9:02:46 PM,,24,00,3.47,55%,51.5
12/6/2021 9:02:46 PM,,24,00,3.47,50.2%,53.9
12/6/2021 9:02:46 PM,,24,00,3.47,51.7%,52.1
12/6/2021 9:02:46 PM,,20,00,2.29,51.1%,52.9
12/6/2021 9:02:46 PM,,20,00,2.29,50.7%,50.8
12/6/2021 9:02:46 PM,,20,00,2.29,53.5%,53.8
12/6/2021 9:02:46 PM,,20,00,2.29,52.8%,52.4
12/6/2021 9:02:46 PM,,20,00,2.29,53.7%,54.9
12/6/2021 9:02:46 PM,,21,00,2.69,53.6%,54.2
12/6/2021 9:02:46 PM,,21,00,2.69,54.7%,50.7
12/6/2021 9:02:46 PM,,21,00,2.69,51.4%,51.4
12/6/2021 9:02:46 PM,,21,00,2.69,55%,50.2
12/6/2021 9:02:46 PM,,21,00,2.69,51.3%,50.1
12/6/2021 9:02:46 PM,,21,00,2.10,50.5%,53
12/6/2021 9:02:46 PM,,21,00,2.10,52.4%,52.5
12/6/2021 9:02:46 PM,,21,00,2.10,50.8%,54.3
12/6/2021 9:02:46 PM,,21,00,2.10,52.9%,51.4
12/6/2021 9:02:46 PM,,21,00,2.10,54.1%,52
12/6/2021 9:02:46 PM,,20,00,3.51,53.1%,51.2
12/6/2021 9:02:46 PM,,20,00,3.51,51.2%,53.8
12/6/2021 9:02:46 PM,,20,00,3.51,51.1%,50.2
12/6/2021 9:02:46 PM,,20,00,3.51,53%,54.7
12/6/2021 9:02:46 PM,,20,00,3.51,52.1%,53.1
12/6/2021 9:02:46 PM,,20,00,3.51,51.7%,52.4
12/6/2021 9:02:46 PM,,27,00,2.40,50.5%,0
12/6/2021 9:02:46 PM,,27,00,2.40,53%,0
12/6/2021 9:02:46 PM,,27,00,2.40,51.5%,0
12/6/2021 9:02:46 PM,,27,00,2.40,50.8%,0
12/6/2021 9:02:46 PM,,27,00,2.40,51.8%,0
12/6/2021 9:02:46 PM,,27,00,2.40,54.5%,0
12/6/2021 9:02:46 PM,,22,00,2.48,53.4%,54.7
12/6/2021 9:02:46 PM,,22,00,2.48,52.6%,50.1
12/6/2021 9:02:46 PM,,22,00,2.48,51.9%,50.4
12/6/2021 9:02:46 PM,,22,00,2.48,50.7%,54.1
12/6/2021 9:02:46 PM,,22,00,2.48,51.6%,53.6
12/6/2021 9:02:46 PM,,22,00,2.48,52.6%,53.9
12/6/2021 9:02:46 PM,,24,00,3.06,52%,51.5
12/6/2021 9:02:46 PM,,24,00,3.06,54.5%,54.6
12/6/2021 9:02:46 PM,,24,00,3.06,53.4%,54.8
12/6/2021 9:02:46 PM,,24,00,3.06,53.2%,51.2
12/6/2021 9:02:46 PM,,24,00,3.06,53.9%,51.3
12/6/2021 9:02:46 PM,,24,00,3.06,52.8%,52.9
12/6/2021 9:02:46 PM,,26,00,3.33,50.2%,0
12/6/2021 9:02:46 PM,,26,00,3.33,51.3%,0
12/6/2021 9:02:46 PM,,26,00,3.33,52%,0
12/6/2021 9:02:46 PM,,26,00,3.33,53.3%,0
12/6/2021 9:02:46 PM,,26,00,3.33,50.8%,0
12/6/2021 9:02:46 PM,,26,00,3.33,51.8%,0
12/6/2021 9:02:46 PM,,22,00,3.28,50.8%,53.2
12/6/2021 9:02:46 PM,,22,00,3.28,53%,53.5
12/6/2021 9:02:46 PM,,22,00,3.28,50.5%,50.2
12/6/2021 9:02:46 PM,,22,00,3.28,52.4%,53.6
12/6/2021 9:02:46 PM,,22,00,3.28,54.7%,54.2
12/6/2021 9:02:46 PM,,22,00,3.28,51.5%,54.1
12/6/2021 9:02:46 PM,,25,00,3.89,53.7%,0
12/6/2021 9:02:46 PM,,25,00,3.89,50.2%,0
12/6/2021 9:02:46 PM,,25,00,3.89,50.9%,0
12/6/2021 9:02:46 PM,,25,00,3.89,52.8%,0
12/6/2021 9:02:46 PM,,25,00,3.89,51.3%,0
12/6/2021 9:02:46 PM,,25,00,3.89,51.4%,0
12/6/2021 9:02:46 PM,,24,00,2.57,54.9%,54.4
12/6/2021 9:02:46 PM,,24,00,2.57,50.9%,53.2
12/6/2021 9:02:46 PM,,24,00,2.57,53.7%,51.9
12/6/2021 9:02:46 PM,,24,00,2.57,50.1%,51.5
12/6/2021 9:02:46 PM,,24,00,2.57,52.8%,54.6
12/6/2021 9:02:46 PM,,24,00,2.57,53.4%,50.9
12/6/2021 9:02:46 PM,,21,00,3.02,54.9%,50.9
12/6/2021 9:02:46 PM,,21,00,3.02,50.1%,51.1
12/6/2021 9:02:46 PM,,21,00,3.02,53.8%,52.9
12/6/2021 9:02:46 PM,,21,00,3.02,53.1%,54.2
12/6/2021 9:02:46 PM,,21,00,3.02,53.8%,51.3
12/6/2021 9:02:46 PM,,21,00,3.02,54.1%,51.8
12/6/2021 9:02:46 PM,,21,00,3.72,53.4%,53.4
12/6/2021 9:02:46 PM,,21,00,3.72,52.7%,54.5
12/6/2021 9:02:46 PM,,21,00,3.72,52.5%,52.4
12/6/2021 9:02:46 PM,,21,00,3.72,53.9%,53.5
12/6/2021 9:02:46 PM,,21,00,3.72,52.9%,52.7
12/6/2021 9:02:46 PM,,21,00,3.72,51.6%,51.7
12/6/2021 9:02:46 PM,,29,00,3.77,53.5%,0
12/6/2021 9:02:46 PM,,29,00,3.77,52.7%,0
12/6/2021 9:02:46 PM,,29,00,3.77,50%,0
12/6/2021 9:02:46 PM,,29,00,3.77,54.3%,0
12/6/2021 9:02:46 PM,,29,00,3.77,53.7%,0
12/6/2021 9:02:46 PM,,29,00,3.77,54.4%,0
12/6/2021 9:02:46 PM,,20,00,3.79,51%,50.7
12/6/2021 9:02:46 PM,,20,00,3.79,50.2%,51.7
12/6/2021 9:02:46 PM,,20,00,3.79,51.8%,53.2
12/6/2021 9:02:46 PM,,20,00,3.79,54.7%,51.9
12/6/2021 9:02:46 PM,,20,00,3.79,51.7%,51.9
12/6/2021 9:02:46 PM,,20,00,3.79,51.3%,50.9
12/6/2021 9:02:46 PM,,25,00,3.10,53.6%,0
12/6/2021 9:02:46 PM,,25,00,3.10,52%,0
12/6/2021 9:02:46 PM,,25,00,3.10,52.3%,0
12/6/2021 9:02:46 PM,,25,00,3.10,54.1%,0
12/6/2021 9:02:46 PM,,25,00,3.10,51.8%,0
12/6/2021 9:02:46 PM,,25,00,3.10,53.5%,0
12/6/2021 9:02:46 PM,,28,00,3.45,51.5%,0
12/6/2021 9:02:46 PM,,28,00,3.45,53.7%,0
12/6/2021 9:02:46 PM,,28,00,3.45,51.4%,0
12/6/2021 9:02:46 PM,,28,00,3.45,51.2%,0
12/6/2021 9:02:46 PM,,28,00,3.45,54.4%,0
12/6/2021 9:02:46 PM,,28,00,3.45,53.1%,0
12/6/2021 9:02:46 PM,,28,00,2.40,50.9%,0
12/6/2021 9:02:46 PM,,28,00,2.40,51.4%,0
12/6/2021 9:02:46 PM,,28,00,2.40,52.8%,0
12/6/2021 9:02:46 PM,,28,00,2.40,54.2%,0
12/6/2021 9:02:46 PM,,28,00,2.40,54.8%,0
12/6/2021 9:02:46 PM,,28,00,2.40,53.9%,0
12/6/2021 9:02:46 PM,,21,00,3.59,53.7%,53.3
12/6/2021 9:02:46 PM,,21,00,3.59,51.9%,51.4
12/6/2021 9:02:46 PM,,21,00,3.59,54.5%,51.8
12/6/2021 9:02:46 PM,,21,00,3.59,53.7%,54.9
12/6/2021 9:02:46 PM,,21,00,3.59,50.4%,52.9
12/6/2021 9:02:46 PM,,21,00,3.59,51.7%,50.8
12/6/2021 9:02:46 PM,,27,00,2.07,50.3%,0
12/6/2021 9:02:46 PM,,27,00,2.07,51.2%,0
12/6/2021 9:02:46 PM,,27,00,2.07,53.4%,0
12/6/2021 9:02:46 PM,,27,00,2.07,51.8%,0
12/6/2021 9:02:46 PM,,27,00,2.07,54.8%,0
12/6/2021 9:02:46 PM,,27,00,2.07,53.3%,0
12/6/2021 9:02:46 PM,,21,00,2.71,52.9%,54.6
12/6/2021 9:02:46 PM,,21,00,2.71,54.4%,50.5
12/6/2021 9:02:46 PM,,21,00,2.71,52.1%,51.3
12/6/2021 9:02:46 PM,,21,00,2.71,54.5%,52.2
12/6/2021 9:02:46 PM,,21,00,2.71,53.1%,52.3
12/6/2021 9:02:46 PM,,21,00,2.71,51.6%,53.9
12/6/2021 9:02:46 PM,,20,00,2.75,51.2%,51.9
12/6/2021 9:02:46 PM,,20,00,2.75,52.7%,50.4
12/6/2021 9:02:46 PM,,20,00,2.75,54.2%,50.8
12/6/2021 9:02:46 PM,,20,00,2.75,54.2%,50.5
12/6/2021 9:02:46 PM,,20,00,2.75,50.9%,50.1
12/6/2021 9:02:46 PM,,20,00,2.75,52.3%,53.7
12/6/2021 9:02:46 PM,,27,00,2.65,54.2%,0
12/6/2021 9:02:46 PM,,27,00,2.65,50.3%,0
12/6/2021 9:02:46 PM,,27,00,2.65,51%,0
12/6/2021 9:02:46 PM,,27,00,2.65,51.6%,0
12/6/2021 9:02:46 PM,,27,00,2.65,50.4%,0
12/6/2021 9:02:46 PM,,27,00,2.65,54%,0
12/6/2021 9:02:46 PM,,24,00,2.14,55%,54.2
12/6/2021 9:02:46 PM,,24,00,2.14,52.7%,51.7
12/6/2021 9:02:46 PM,,24,00,2.14,52.9%,51.2
12/6/2021 9:02:46 PM,,24,00,2.14,53%,54.2
12/6/2021 9:02:46 PM,,24,00,2.14,52.7%,50.7
12/6/2021 9:02:46 PM,,24,00,2.14,54.3%,52
12/6/2021 9:02:46 PM,,24,00,3.31,52.1%,50.5
12/6/2021 9:02:46 PM,,24,00,3.31,54.9%,51.2
12/6/2021 9:02:46 PM,,24,00,3.31,53.3%,50.6
12/6/2021 9:02:46 PM,,24,00,3.31,50.6%,54.8
12/6/2021 9:02:46 PM,,24,00,3.31,53%,53
12/6/2021 9:02:46 PM,,24,00,3.31,50.6%,51.1
12/6/2021 9:02:46 PM,,26,00,3.21,50.8%,0
12/6/2021 9:02:46 PM,,26,00,3.21,50.5%,0
12/6/2021 9:02:46 PM,,26,00,3.21,52.9%,0
12/6/2021 9:02:46 PM,,26,00,3.21,55%,0
12/6/2021 9:02:46 PM,,26,00,3.21,54.8%,0
12/6/2021 9:02:46 PM,,26,00,3.21,50.3%,0
12/6/2021 9:02:46 PM,,29,00,2.40,53.5%,0
12/6/2021 9:02:46 PM,,29,00,2.40,50.6%,0
12/6/2021 9:02:46 PM,,29,00,2.40,52.7%,0
12/6/2021 9:02:46 PM,,29,00,2.40,50.7%,0
12/6/2021 9:02:46 PM,,29,00,2.40,51.4%,0
12/6/2021 9:02:46 PM,,29,00,2.40,54.4%,0
12/6/2021 9:02:46 PM,,29,00,3.03,51.9%,0
12/6/2021 9:02:46 PM,,29,00,3.03,51.5%,0
12/6/2021 9:02:46 PM,,29,00,3.03,52.5%,0
12/6/2021 9:02:46 PM,,29,00,3.03,51.9%,0
12/6/2021 9:02:46 PM,,29,00,3.03,54.2%,0
12/6/2021 9:02:46 PM,,29,00,3.03,50.7%,0
12/6/2021 9:02:46 PM,,23,00,2.35,55%,52.4
12/6/2021 9:02:46 PM,,23,00,2.35,50.9%,53.3
12/6/2021 9:02:46 PM,,23,00,2.35,51.2%,54.3
12/6/2021 9:02:46 PM,,23,00,2.35,50.6%,53.7
12/6/2021 9:02:46 PM,,23,00,2.35,53.9%,52.1
12/6/2021 9:02:46 PM,,23,00,2.35,50.4%,50.7
12/6/2021 9:02:46 PM,,23,00,3.22,50.3%,51.1
12/6/2021 9:02:46 PM,,23,00,3.22,54.8%,53.5
12/6/2021 9:02:46 PM,,23,00,3.22,53.3%,51.7
12/6/2021 9:02:46 PM,,23,00,3.22,51.3%,54.2
12/6/2021 9:02:46 PM,,23,00,3.22,52.5%,53.7
12/6/2021 9:02:46 PM,,23,00,3.22,54%,51.4
12/6/2021 9:02:46 PM,,28,00,2.45,53.2%,0
12/6/2021 9:02:46 PM,,28,00,2.45,51.1%,0
12/6/2021 9:02:46 PM,,28,00,2.45,54.5%,0
12/6/2021 9:02:46 PM,,28,00,2.45,54.2%,0
12/6/2021 9:02:46 PM,,28,00,2.45,53.8%,0
12/6/2021 9:02:46 PM,,28,00,2.45,53.1%,0
12/6/2021 9:02:46 PM,,24,00,2.69,53.3%,53.3
12/6/2021 9:02:46 PM,,24,00,2.69,50.3%,52.9
12/6/2021 9:02:46 PM,,24,00,2.69,54.4%,50.6
12/6/2021 9:02:46 PM,,24,00,2.69,51.8%,52.7
12/6/2021 9:02:46 PM,,24,00,2.69,50.6%,54.1
12/6/2021 9:02:46 PM,,24,00,2.69,51.1%,54.7
12/6/2021 9:02:46 PM,,22,00,2.01,51.8%,54.2
12/6/2021 9:02:46 PM,,22,00,2.01,53.5%,54.1
12/6/2021 9:02:46 PM,,22,00,2.01,51.5%,53.7
12/6/2021 9:02:46 PM,,22,00,2.01,50.9%,54.3
12/6/2021 9:02:46 PM,,22,00,2.01,52.8%,52.7
12/6/2021 9:02:46 PM,,22,00,2.01,52%,54.3
12/6/2021 9:02:46 PM,,28,00,3.59,53.6%,0
12/6/2021 9:02:46 PM,,28,00,3.59,52.4%,0
12/6/2021 9:02:46 PM,,28,00,3.59,52.8%,0
12/6/2021 9:02:46 PM,,28,00,3.59,51.5%,0
12/6/2021 9:02:46 PM,,28,00,3.59,51.5%,0
12/6/2021 9:02:46 PM,,28,00,3.59,51.5%,0
12/6/2021 9:02:46 PM,,26,00,3.87,50.5%,0
12/6/2021 9:02:46 PM,,26,00,3.87,51.8%,0
12/6/2021 9:02:46 PM,,26,00,3.87,51%,0
12/6/2021 9:02:46 PM,,26,00,3.87,52.4%,0
12/6/2021 9:02:46 PM,,26,00,3.87,52.4%,0
12/6/2021 9:02:46 PM,,26,00,3.87,51.6%,0
12/6/2021 9:02:46 PM,,29,00,2.19,53.7%,0
12/6/2021 9:02:46 PM,,29,00,2.19,50.9%,0
12/6/2021 9:02:46 PM,,29,00,2.19,52%,0
12/6/2021 9:02:46 PM,,29,00,2.19,51.9%,0
12/6/2021 9:02:46 PM,,29,00,2.19,51.7%,0
12/6/2021 9:02:46 PM,,29,00,2.19,52.5%,0
12/6/2021 9:02:46 PM,,22,00,3.45,53.6%,50.8
12/6/2021 9:02:46 PM,,22,00,3.45,53%,50.5
12/6/2021 9:02:46 PM,,22,00,3.45,53.1%,53
12/6/2021 9:02:46 PM,,22,00,3.45,50.1%,53.1
12/6/2021 9:02:46 PM,,22,00,3.45,53.6%,52.3
12/6/2021 9:02:46 PM,,22,00,3.45,51%,52.6
12/6/2021 9:02:46 PM,,23,00,2.64,54.9%,53.4
12/6/2021 9:02:46 PM,,23,00,2.64,53.6%,50.9
12/6/2021 9:02:46 PM,,23,00,2.64,52.7%,53.7
12/6/2021 9:02:46 PM,,23,00,2.64,52.2%,50.9
12/6/2021 9:02:46 PM,,23,00,2.64,54.1%,52.5
12/6/2021 9:02:46 PM,,23,00,2.64,50.6%,51.3
12/6/2021 9:02:46 PM,,26,00,3.53,50.2%,0
12/6/2021 9:02:46 PM,,26,00,3.53,50.2%,0
12/6/2021 9:02:46 PM,,26,00,3.53,50.7%,0
12/6/2021 9:02:46 PM,,26,00,3.53,52.3%,0
12/6/2021 9:02:46 PM,,26,00,3.53,54.8%,0
12/6/2021 9:02:46 PM,,26,00,3.53,52.6%,0
12/6/2021 9:02:46 PM,,21,00,2.42,50.9%,54.3
12/6/2021 9:02:46 PM,,21,00,2.42,50.6%,52.8
12/6/2021 9:02:46 PM,,21,00,2.42,51.9%,54.7
12/6/2021 9:02:46 PM,,21,00,2.42,54.9%,50.4
12/6/2021 9:02:46 PM,,21,00,2.42,53.4%,50.2
12/6/2021 9:02:46 PM,,21,00,2.42,54.4%,52.8
12/6/2021 9:02:46 PM,,22,00,3.58,54.3%,54.5
12/6/2021 9:02:46 PM,,22,00,3.58,51.8%,50.6
12/6/2021 9:02:46 PM,,22,00,3.58,51.5%,50.7
12/6/2021 9:02:46 PM,,22,00,3.58,52.9%,52.7
12/6/2021 9:02:46 PM,,22,00,3.58,54.4%,54.1
12/6/2021 9:02:46 PM,,22,00,3.58,53.4%,54.5
12/6/2021 9:02:46 PM,,22,00,3.49,51.3%,53
12/6/2021 9:02:46 PM,,22,00,3.49,51%,52.2
12/6/2021 9:02:46 PM,,22,00,3.49,50%,52.6
12/6/2021 9:02:46 PM,,22,00,3.49,52.8%,54.5
12/6/2021 9:02:46 PM,,22,00,3.49,54.3%,51.1
12/6/2021 9:02:46 PM,,22,00,3.49,52.3%,50.3
12/6/2021 9:02:46 PM,,27,00,2.39,50.7%,0
12/6/2021 9:02:46 PM,,27,00,2.39,54.8%,0
12/6/2021 9:02:46 PM,,27,00,2.39,54%,0
12/6/2021 9:02:46 PM,,27,00,2.39,53.5%,0
12/6/2021 9:02:46 PM,,27,00,2.39,54.2%,0
12/6/2021 9:02:46 PM,,27,00,2.39,51.8%,0
12/6/2021 9:02:46 PM,,25,00,2.10,52.2%,0
12/6/2021 9:02:46 PM,,25,00,2.10,54.1%,0
12/6/2021 9:02:46 PM,,25,00,2.10,53.1%,0
12/6/2021 9:02:46 PM,,25,00,2.10,54.8%,0
12/6/2021 9:02:46 PM,,25,00,2.10,54.3%,0
12/6/2021 9:02:46 PM,,25,00,2.10,50.2%,0
12/6/2021 9:02:46 PM,,29,00,2.21,53.6%,0
12/6/2021 9:02:46 PM,,29,00,2.21,54.9%,0
12/6/2021 9:02:46 PM,,29,00,2.21,51.8%,0
12/6/2021 9:02:46 PM,,29,00,2.21,50.1%,0
12/6/2021 9:02:46 PM,,29,00,2.21,50.3%,0
12/6/2021 9:02:46 PM,,29,00,2.21,51.3%,0
12/6/2021 9:02:46 PM,,21,00,3.39,53.1%,53.4
12/6/2021 9:02:46 PM,,21,00,3.39,54.2%,52
12/6/2021 9:02:46 PM,,21,00,3.39,50.5%,54.5
12/6/2021 9:02:46 PM,,21,00,3.39,54.9%,51.1
12/6/2021 9:02:46 PM,,21,00,3.39,54.1%,50.3
12/6/2021 9:02:46 PM,,21,00,3.39,53.7%,52.4
12/6/2021 9:02:46 PM,,28,00,2.51,50%,0
12/6/2021 9:02:46 PM,,28,00,2.51,53.9%,0
12/6/2021 9:02:46 PM,,28,00,2.51,52.3%,0
12/6/2021 9:02:46 PM,,28,00,2.51,52%,0
12/6/2021 9:02:46 PM,,28,00,2.51,53.2%,0
12/6/2021 9:02:46 PM,,28,00,2.51,51.6%,0
12/6/2021 9:02:46 PM,,29,00,2.77,51.6%,0
